,Symbol,RalatedParty,EndDate,ISExit,Relationship,RegisterAddress,DirectHoldingRatio,IndirectHoldingRatio,Sub_Symbol,Name,is_foreign,is_subsidiary_listed,ind
2057,000035,嘉兴天楹城市环境服务有限公司,2022-12-31,0,上市公司的子公司,浙江,,100,,中国天楹,0,0,垃圾分类与收运服务
2058,000035,内蒙古楹环城市环境服务有限公司,2022-12-31,0,上市公司的子公司,内蒙古,,100,,中国天楹,0,0,垃圾分类与收运服务
2059,000035,罗平楹环城市环境服务有限公司,2022-12-31,0,上市公司的子公司,云南,,100,,中国天楹,0,0,垃圾分类与收运服务
2060,000035,红河楹环城市环境服务有限公司,2022-12-31,0,上市公司的子公司,云南,,100,,中国天楹,0,0,垃圾分类与收运服务
2061,000035,张北楹环环境服务有限公司,2022-12-31,0,上市公司的子公司,河北,,100,,中国天楹,0,0,垃圾分类与收运服务
2062,000035,河南天楹环境服务有限公司,2022-12-31,0,上市公司的子公司,河南,,100,,中国天楹,0,0,垃圾分类与收运服务
2063,000035,项城市楹环城市环境服务有限公司,2022-12-31,0,上市公司的子公司,河南,,100,,中国天楹,0,0,垃圾分类与收运服务
2064,000035,湖北楹环城市环境服务有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国天楹,0,0,垃圾分类与收运服务
2065,000035,长春九台区天楹环保能源有限公司,2022-12-31,0,上市公司的子公司,吉林,,100,,中国天楹,0,0,电力生产业
2066,000035,南通天宏环境服务有限公司,2022-12-31,0,上市公司的子公司,江苏,,55,,中国天楹,0,0,垃圾分类与收运服务
2067,000035,江苏楹环城市环境服务有限公司,2022-12-31,0,上市公司的子公司,江苏,89.1,9.9,,中国天楹,0,0,垃圾分类与收运服务
2068,000035,南通楹能供热有限公司,2022-12-31,0,上市公司的子公司,江苏,,100,,中国天楹,0,0,热力生产和供应
2069,000035,浙江天楹佳好佳环境科技有限公司,2022-12-31,0,上市公司的子公司,浙江,,51,,中国天楹,0,0,垃圾分类与收运服务
2070,000035,江苏楹能环保科技发展有限公司,2022-12-31,0,上市公司的子公司,江苏,,100,,中国天楹,0,0,电力生产业
2071,000036,杭州华联置业有限公司,2022-12-31,0,上市公司的子公司,杭州,74,,,华联控股,0,0,房地产开发、物业租赁
2073,000036,上海申冠物业管理有限公司,2022-12-31,0,上市公司的子公司,上海,,100,,华联控股,0,0,物业管理
2074,000036,深圳市华联楼宇工程有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,华联控股,0,0,楼宇设备维修
2075,000036,深圳市华联街商业经营管理有限公司,2022-12-31,0,上市公司的子公司,深圳,,87.48,,华联控股,0,0,商业街租赁
2076,000036,上海联冠置业发展有限公司,2022-12-31,0,上市公司的子公司,上海,,51.53,,华联控股,0,0,房屋租赁
2077,000036,上海申冠置业发展有限公司,2022-12-31,0,上市公司的子公司,上海,,51.53,,华联控股,0,0,房屋租赁
2078,000036,深圳华业纺织染有限公司,2022-12-31,0,上市公司的子公司,深圳,74.98,25.02,,华联控股,0,0,房产出租
2079,000036,深圳市华联置业集团有限公司,2022-12-31,0,上市公司的子公司,深圳,68.7,,,华联控股,0,0,房地产开发、物业租赁
2080,000036,杭州淳安华联置业有限公司,2022-12-31,0,上市公司的子公司,淳安,,74,,华联控股,0,0,房地产开发
2081,000036,深圳市华联东方房地产开发有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华联控股,0,0,房地产开发
2083,000036,东莞惠隆塑胶有限公司,2022-12-31,0,上市公司的子公司,东莞,69.57,30.43,,华联控股,0,0,厂房出租
2085,000036,深圳中联丝绸有限公司,2022-12-31,0,上市公司的子公司,深圳,,51.53,,华联控股,0,0,厂房出租
2086,000036,深圳市华联物业集团有限公司,2022-12-31,0,上市公司的子公司,深圳,81.39,18.61,,华联控股,0,0,物业管理
2088,000037,珠海横琴卓致投资合伙企业(有限合伙),2022-12-31,0,上市公司的子公司,珠海,99.96,,,深南电A,0,0,投资
2089,000037,深南能源(新加坡)有限公司,2022-12-31,0,上市公司的子公司,新加坡,100,,,深南电A,0,0,投资
2090,000037,深南电(中山)电力有限公司,2022-12-31,0,上市公司的子公司,中山,55,25,,深南电A,0,0,"燃机发电、余热发电、供电和供热(不包括供热管网),码头、油库(不含成品油、不含危险化学品、不含易燃易爆品)及电力设备设施租赁;土地使用权租赁;非居住房地产租赁。"
2091,000037,深圳协孚能源有限公司,2022-12-31,0,上市公司的子公司,深圳,50,,,深南电A,0,0,能源贸易
2092,000037,香港兴德盛有限公司,2022-12-31,0,上市公司的子公司,香港,,100,,深南电A,0,0,投资
2094,000037,深圳深南电燃机工程技术有限公司,2022-12-31,0,上市公司的子公司,深圳,60,40,,深南电A,0,0,工程劳务
2095,000037,中山市深南电仓储有限公司,2022-12-31,0,上市公司的子公司,中山,,80,,深南电A,0,0,仓储
2096,000037,深圳新电力实业有限公司,2022-12-31,0,上市公司的子公司,深圳,75,25,,深南电A,0,0,余热利用的技术开发(不含限制项目):余热利用发电;燃机发电。
2097,000037,深圳深南电环保有限公司,2022-12-31,0,上市公司的子公司,深圳,70,30,,深南电A,0,0,污泥干化
2102,000039,华速空港航空服务(广州)有限公司,2022-12-31,0,上市公司的联营企业,,,,,中集集团,0,0,货运代理
2111,000039,翘曲点供应链(上海)有限公司,2022-12-31,0,上市公司的联营企业,,,,,中集集团,0,0,国际货运
2115,000039,深圳众联产学研科技有限公司,2022-12-31,0,上市公司的联营企业,,,,,中集集团,0,0,精密机电
2134,000039,集风新能源科技(雄安)有限公司,,,,,,,,,,,风力发电技术服务
2136,000039,中集储能科技有限公司,,,,,,,,,,,储能技术服务
2137,000039,中集海洋科技集团有限公司,,,,,,,,,,,海洋工程装备制造
2138,000039,中集建造(天津)有限公司,,,,,,,,,,,工程施工
2139,000039,新疆集风新能源科技有限公司,,,,,,,,,,,发电技术服务
2140,000039,集海创新(山东)海洋科技有限公司,,,,,,,,,,,海洋工程服务
2141,000039,海南东方宸泰新能源科技有限公司,,,,,,,,,,,发电技术服务
2142,000039,中集同创新能源装备(山东)有限公司,,,,,,,,,,,机械零件、零部件加工
2143,000039,广西供销中集冷链有限公司,,,,,,,,,,,冷链服务
2144,000039,China International Marine Containers(Hong Kong)Limited,,,,,,,,,,,投资控股
2145,000039,CIMC Holdings(B.V.I.)Limited,,,,,,,,,,,投资控股
2146,000039,深圳市中集新材料科技发展有限公司,,,,,,,,,,,集装箱木地板及其相关产品生产销售并提供相关服务
2149,000039,CIMC Vehicles(Bahrain)Factory WLL,,,,,,,,,,,车辆设备服务
2152,000039,中集同创(浙江)钢链有限公司,,,,,,,,,,,新能源设备、自动化机械设备及零配件
2154,000039,中集集鲜生(东莞)供应链科技有限公司,,,,,,,,,,,供应链管理服务
2155,000039,广东明田绿建工程科技有限公司,,,,,,,,,,,建设工程施工
2158,000039,CIMC Raffles Offshore(Singapore),,,,,,,,,,,"为离岸石油和天然气市场建造各种船舶,包括自升式钻井平台、半潜式"
2163,000039,深圳中集创铭精密金属材料有限公司,,,,,,,,,,,机械设备销售
2165,000039,OOS International B.V.,,,,,,,,,,,海洋工程投资
2166,000039,CIMC Vehicle Europe Cooperatief U.A.,,,,,,,,,,,销售车辆
2167,000039,珠海量海海洋科技有限公司,,,,,,,,,,,海洋工程装备制造
2168,000039,青岛中集循环科技有限公司,,,,,,,,,,,技术服务包装服务金属包装容器及材料销售
2169,000039,深圳中集喜普供应链科技有限公司,,,,,,,,,,,供应链服务
2170,000039,青岛中集普威新能源科技有限公司,,,,,,,,,,,储能集成产品;储能技术服务
2171,000039,中集中电(扬州)制氢设备有限公司,,,,,,,,,,,水电解制氢设备
2176,000039,中集凯通江苏国际多式联运有限公司,2022-12-31,0,上市公司的子公司,江苏南京,,27.31,,中集集团,0,0,物流服务
2177,000039,中集世联达物流科技(上海)有限公司,2022-12-31,0,上市公司的子公司,上海,,62.7,,中集集团,0,0,物流服务
2178,000039,中集世联达航运(江苏)有限公司,2022-12-31,0,上市公司的子公司,江苏南京,,42.01,,中集集团,0,0,物流服务
2179,000039,中集世联达长江物流有限公司,2022-12-31,0,上市公司的子公司,江苏南京,,42.01,,中集集团,0,0,物流服务
2180,000039,深圳中集专用车有限公司,2022-12-31,0,上市公司的子公司,广东深圳,,56.09,,中集集团,0,0,开发生产及销售各种运输车辆及其零部件
2181,000039,深圳中集同创供应链有限公司,2022-12-31,0,上市公司的子公司,广东深圳,,85.56,,中集集团,0,0,投资控股
2182,000039,深圳三华卓悦投资有限公司,2022-12-31,0,上市公司的子公司,广东深圳,,73.89,,中集集团,0,0,投资控股
2183,000039,中集世联达物流科技(集团)股份有限公司,2022-12-31,0,上市公司的子公司,天津,62.7,,,中集集团,0,0,国际、国内货运代理及报检业务
2184,000039,东莞中集专用车有限公司,2022-12-31,0,上市公司的子公司,广东东莞,,56.09,,中集集团,0,0,开发、生产、销售专用车、改装车、特种车半挂车系列
2185,000039,集风新能源科技(广东)有限公司,2022-12-31,0,上市公司的子公司,广东汕尾,,51,,中集集团,0,0,风力发电技术服务
2186,000039,安徽联合飞彩车辆有限公司,2022-12-31,0,上市公司的子公司,安徽宣城,,73.89,,中集集团,0,0,专用车销售生产、销售工程机械
2187,000039,烟台中集蓝海洋科技有限公司,2022-12-31,0,上市公司的子公司,山东烟台,,68.32,,中集集团,0,0,海洋渔业养殖;渔业装备研发、设计、及咨询服务;渔业装备配套设备的销售等
2188,000039,中集同创长江(舟山)贸易有限公司,2022-12-31,0,上市公司的子公司,浙江舟山,,51.33,,中集集团,0,0,投资控股
2189,000039,中集集团集装箱控股有限公司,2022-12-31,0,上市公司的子公司,广东深圳,100,,,中集集团,0,0,主要从事集装箱制造及销售
2190,000039,中集同创智服防护科技(浙江)有限公司,2022-12-31,0,上市公司的子公司,浙江宁波,,85.56,,中集集团,0,0,防毒面具、塑料制品
2191,000039,中集运载科技有限公司,2022-12-31,0,上市公司的子公司,广东深圳,63.58,,,中集集团,0,0,物流装备及相关配件的租赁、维护
2192,000039,中集集团财务有限公司,2022-12-31,0,上市公司的子公司,广东深圳,78.91,21.09,,中集集团,0,0,经营集团内部成员单位的本外币业务
2193,000039,中集同创浦江(上海)贸易有限公司,2022-12-31,0,上市公司的子公司,上海,,85.56,,中集集团,0,0,销售钢材、金属材料金属制品、冶金炉料
2194,000039,中集新型环保材料股份有限公司,2022-12-31,0,上市公司的子公司,广东东莞,,75.8,,中集集团,0,0,开发、生产及销售各种现代运输装备
2195,000039,深圳市中集建筑设计院有限公司,2022-12-31,0,上市公司的子公司,广东深圳,,75,,中集集团,0,0,模块化建筑方案设计、施工
2196,000039,烟台铁中宝钢铁加工有限公司,2022-12-31,0,上市公司的子公司,山东烟台,,55.61,,中集集团,0,0,研发、加工桩腿结构件及销售自产产品
2197,000039,深圳前海同创新金属材料有限公司,2022-12-31,0,上市公司的子公司,广东深圳,,85.56,,中集集团,0,0,新金属材料技术研发技术咨询服务及产品销售
2200,000039,上海中集宝伟工业有限公司,2022-12-31,0,上市公司的子公司,上海,,94.74,,中集集团,0,0,制造、销售集装箱及相关技术咨询
2201,000039,青岛中集冷藏箱制造有限公司,2022-12-31,0,上市公司的子公司,山东青岛,,100,,中集集团,0,0,制造销售冷藏箱、冷藏车和保温车等冷藏保温装置并提供相关服务
2202,000039,青岛中集集装箱制造有限公司,2022-12-31,0,上市公司的子公司,山东青岛,,100,,中集集团,0,0,"制造、修理集装箱,加工制造相关机械部件、结构件和设备"
2203,000039,梁山中集东岳车辆有限公司,2022-12-31,0,上市公司的子公司,山东梁山,,39.32,,中集集团,0,0,生产、销售拌车、特种车及其零部件
2204,000039,芜湖中集瑞江汽车有限公司,2022-12-31,0,上市公司的子公司,安徽芜湖,,40.53,,中集集团,0,0,"开发生产和销售专用车,一般机械产品及金属结构件"
2205,000039,洛阳中集凌宇汽车有限公司,2022-12-31,0,上市公司的子公司,河南洛阳,,40.09,,中集集团,0,0,"生产销售客运汽车,罐式运输车辆及机械加工,进出口业务"
2206,000039,CIMC VEHICLES UK LIMITED,2022-12-31,0,上市公司的子公司,英国,,56.09,,中集集团,1,0,运输设备
2207,000039,CIMC TGE GAS INVESTMENT SA,2022-12-31,0,上市公司的子公司,卢森堡,,60,,中集集团,1,0,投资控股
2208,000039,Vanguard National Trailer Corporation,2022-12-31,0,上市公司的子公司,美国,,56.09,,中集集团,1,0,车辆销售
2209,000039,红树资本环球有限公司,2022-12-31,0,上市公司的子公司,中国香港,,100,,中集集团,0,0,金融服务
2210,000039,CIMC FORTUNE HOLDINGS LIMITED,2022-12-31,0,上市公司的子公司,中国香港,100,,,中集集团,1,0,金融服务
2212,000039,Effective Time Investments Limited,2022-12-31,0,上市公司的子公司,英属维尔京群岛,,100,,中集集团,1,0,投资控股
2213,000039,中集天达空港设备(香港)有限公司,2022-12-31,0,上市公司的子公司,中国香港,,58.33,,中集集团,0,0,投资控股
2214,000039,CIMC Offshore Holdings Limited,2022-12-31,0,上市公司的子公司,中国香港,,85,,中集集团,1,0,投资控股
2215,000039,Verbus International Limited,2022-12-31,0,上市公司的子公司,英国,,100,,中集集团,1,0,管理控股
2217,000039,CIMC Air Marrel SAS,2022-12-31,0,上市公司的子公司,法国,,58.33,,中集集团,1,0,航空设备
2218,000039,Charm Wise Limited,2022-12-31,0,上市公司的子公司,中国香港,,100,,中集集团,1,0,投资控股
2219,000039,"CIMC Vehicle Investment Holdings Co.,Ltd.",2022-12-31,0,上市公司的子公司,英属维京群岛,,56.09,,中集集团,1,0,投资控股
2220,000039,CIMC MBS Hong Kong Limited,2022-12-31,0,上市公司的子公司,中国香港,,100,,中集集团,1,0,投资控股
2221,000039,中集车辆(山东)有限公司,2022-12-31,0,上市公司的子公司,山东章丘,,48.8,,中集集团,0,0,开发制造各类专用车及各种系列产品
2222,000039,中集冀东(秦皇岛)车辆制造有限公司,2022-12-31,0,上市公司的子公司,河北秦皇岛,,42.07,,中集集团,0,0,销售汽车、汽车配件
2223,000039,太仓中集冷藏物流装备有限公司,2022-12-31,0,上市公司的子公司,江苏太仓,,100,,中集集团,0,0,研究、开发、生产、销售冷藏集装箱及其他特种集装箱
2224,000039,中集安防科技有限公司,2022-12-31,0,上市公司的子公司,广东深圳,,66.96,,中集集团,0,0,消防相关产品的研产销
2226,000039,深圳前海瑞集科技有限公司,2022-12-31,0,上市公司的子公司,广东深圳,,70,,中集集团,0,0,机械设备领域内的技术开发及技术咨询、销售
2227,000039,深圳中集海工投资有限公司,2022-12-31,0,上市公司的子公司,广东深圳,,100,,中集集团,0,0,海洋工程装备及船舶的管理和运行维护服务
