股票代码,证券简称,参控公司,参控公司代码,参控关系,投资额(万元),持股比例(%),注册资本(万元),注册地,报告期,主营业务,是否上市/挂牌
000035.SZ,中国天楹,海安楹强环境服务有限公司,10722869.0,间接全资子公司,5000.0,100.0,5000.0,江苏,12/31/2022,垃圾分类与收运服务,否
000035.SZ,中国天楹,上海天楹实业有限公司,10723164.0,全资子公司,16297.48,100.0,16297.48,上海,12/31/2022,实业投资,否
000035.SZ,中国天楹,江苏德展投资有限公司,10737874.0,全资子公司,820000.0,100.0,820000.0,江苏,12/31/2022,投资,否
000035.SZ,中国天楹,长春九台区天楹环保能源有限公司,10928783.0,间接全资子公司,14400.0,100.0,14400.0,吉林,12/31/2022,电力生产业,否
000035.SZ,中国天楹,南通楹环城市环境服务有限公司,10928890.0,间接全资子公司,1500.0,100.0,1500.0,江苏,12/31/2022,垃圾分类与收运服务,否
000035.SZ,中国天楹,四川楹环城市环境服务有限公司,10928892.0,间接全资子公司,3000.0,100.0,3000.0,四川,12/31/2022,垃圾分类与收运服务,否
000035.SZ,中国天楹,项城市楹环城市环境服务有限公司,10928894.0,间接全资子公司,5000.0,100.0,5000.0,河南,12/31/2022,垃圾分类与收运服务,否
000035.SZ,中国天楹,内蒙古楹环城市环境服务有限公司,10928970.0,间接全资子公司,3000.0,100.0,3000.0,内蒙古,12/31/2022,垃圾分类与收运服务,否
000035.SZ,中国天楹,长春双阳区天楹环保能源有限公司,10929136.0,间接全资子公司,16800.0,100.0,16800.0,吉林,12/31/2022,电力生产业,否
000035.SZ,中国天楹,上海盈旌电信科技有限公司,10929139.0,间接控股子公司,50.99,50.99,100.0,上海,12/31/2022,电信业务,否
000035.SZ,中国天楹,平邑天楹环保能源有限公司,10929224.0,全资子公司,8479.37,100.0,8479.37,山东,12/31/2022,电力生产业,否
000035.SZ,中国天楹,河南天楹环境服务有限公司,10929228.0,间接全资子公司,3000.0,100.0,3000.0,河南,12/31/2022,垃圾分类与收运服务,否
000035.SZ,中国天楹,上海盈昕电信科技有限公司,10929229.0,间接控股子公司,509.9,50.99,1000.0,上海,12/31/2022,电信业务,否
000035.SZ,中国天楹,联萃投资有限公司,10929316.0,间接控股子公司,,70.0,,越南,12/31/2022,投资,否
000035.SZ,中国天楹,湖北楹环城市环境服务有限公司,10929320.0,间接全资子公司,3000.0,100.0,3000.0,湖北,12/31/2022,垃圾分类与收运服务,否
000035.SZ,中国天楹,宁夏天楹环保能源有限公司,10929321.0,控股子公司,28500.0,95.0,30000.0,宁夏,12/31/2022,电力生产业,否
000035.SZ,中国天楹,固原天楹九龙可再生资源有限公司,10929322.0,间接控股子公司,1650.0,55.0,3000.0,宁夏,12/31/2022,建筑垃圾可再生,否
000035.SZ,中国天楹,富寿天禹环保能源有限公司,10929419.0,间接全资子公司,,100.0,,越南,12/31/2022,电力生产业,否
000035.SZ,中国天楹,浙江天楹佳好佳环境科技有限公司,10929422.0,间接控股子公司,1530.0,51.0,3000.0,浙江,12/31/2022,垃圾分类与收运服务,否
000035.SZ,中国天楹,罗平楹环城市环境服务有限公司,10968378.0,间接全资子公司,500.0,100.0,500.0,云南,12/31/2022,垃圾分类与收运服务,否
000035.SZ,中国天楹,如皋楹环城市环境服务有限公司,10968383.0,间接全资子公司,1000.0,100.0,1000.0,江苏,12/31/2022,垃圾分类与收运服务,否
000036.SZ,华联控股,深圳市华联楼宇工程有限公司,10000093300.0,间接全资子公司,100.0,100.0,100.0,深圳,06/30/2023,楼宇设备维修,否
000036.SZ,华联控股,中纺网络信息技术有限责任公司,10045252.0,参股子公司,,,5000.0,北京市,06/30/2023,,否
000036.SZ,华联控股,深圳南方纺织有限公司,10005249.0,参股子公司,,,1524.0,广东省深圳市,06/30/2023,,否
000036.SZ,华联控股,杭州淳安华联置业有限公司,10991338.0,间接控股子公司,11100.0,74.0,15000.0,淳安,06/30/2023,房地产开发,否
000036.SZ,华联控股,深圳市华联物业集团有限公司,10489579.0,控股子公司,3306.0618,81.39,4062.0,深圳,06/30/2023,物业管理,否
000036.SZ,华联控股,深圳市华联东方房地产开发有限公司,10200063.0,全资子公司,10000.0,100.0,10000.0,深圳,06/30/2023,房地产开发,否
000036.SZ,华联控股,杭州华联置业有限公司,10108032.0,控股子公司,5805.3,74.0,7845.0,杭州,06/30/2023,房地产开发、物业租赁,否
000036.SZ,华联控股,上海申冠置业发展有限公司,10021558.0,间接控股子公司,1545.9,51.53,3000.0,上海,06/30/2023,房屋租赁,否
000036.SZ,华联控股,东莞惠隆塑胶有限公司,10020476.0,控股子公司,1085.802644,69.57,1560.734,东莞,06/30/2023,厂房出租,否
000036.SZ,华联控股,深圳华业纺织染有限公司,10020475.0,控股子公司,1899.9932,74.98,2534.0,深圳,06/30/2023,房产出租,否
000036.SZ,华联控股,深圳中联丝绸有限公司,10005075.0,间接控股子公司,927.54,51.53,1800.0,深圳,06/30/2023,厂房出租,否
000036.SZ,华联控股,深圳市华联置业集团有限公司,10005067.0,控股子公司,13740.0,68.7,20000.0,深圳,06/30/2023,房地产开发、物业租赁,否
000036.SZ,华联控股,深圳市华联街商业经营管理有限公司,10000097017.0,间接控股子公司,94.4784,87.48,108.0,深圳,06/30/2023,商业街租赁,否
000036.SZ,华联控股,上海联冠置业发展有限公司,10000093364.0,间接控股子公司,515.3,51.53,1000.0,上海,06/30/2023,房屋租赁,否
000036.SZ,华联控股,上海申冠物业管理有限公司,10000093305.0,间接全资子公司,120.0,100.0,120.0,上海,06/30/2023,物业管理,否
000036.SZ,华联控股,深圳市华联楼宇工程有限公司,10000093300.0,间接全资子公司,100.0,100.0,100.0,深圳,12/31/2022,楼宇设备维修,否
000036.SZ,华联控股,上海申冠物业管理有限公司,10000093305.0,间接全资子公司,120.0,100.0,120.0,上海,12/31/2022,物业管理,否
000036.SZ,华联控股,上海联冠置业发展有限公司,10000093364.0,间接控股子公司,515.3,51.53,1000.0,上海,12/31/2022,房屋租赁,否
000036.SZ,华联控股,深圳市华联街商业经营管理有限公司,10000097017.0,间接控股子公司,94.4784,87.48,108.0,深圳,12/31/2022,商业街租赁,否
000036.SZ,华联控股,深圳市华联置业集团有限公司,10005067.0,控股子公司,13740.0,68.7,20000.0,深圳,12/31/2022,房地产开发、物业租赁,否
000036.SZ,华联控股,深圳中联丝绸有限公司,10005075.0,间接控股子公司,927.54,51.53,1800.0,深圳,12/31/2022,厂房出租,否
000036.SZ,华联控股,深圳华业纺织染有限公司,10020475.0,控股子公司,1899.9932,74.98,2534.0,深圳,12/31/2022,房产出租,否
000036.SZ,华联控股,东莞惠隆塑胶有限公司,10020476.0,控股子公司,1085.802644,69.57,1560.734,东莞,12/31/2022,厂房出租,否
000036.SZ,华联控股,上海申冠置业发展有限公司,10021558.0,间接控股子公司,1545.9,51.53,3000.0,上海,12/31/2022,房屋租赁,否
000036.SZ,华联控股,杭州华联置业有限公司,10108032.0,控股子公司,5805.3,74.0,7845.0,杭州,12/31/2022,房地产开发、物业租赁,否
000036.SZ,华联控股,深圳市华联东方房地产开发有限公司,10200063.0,全资子公司,10000.0,100.0,10000.0,深圳,12/31/2022,房地产开发,否
000036.SZ,华联控股,深圳市华联物业集团有限公司,10489579.0,控股子公司,3306.0618,81.39,4062.0,深圳,12/31/2022,物业管理,否
000036.SZ,华联控股,杭州淳安华联置业有限公司,10991338.0,间接控股子公司,11100.0,74.0,15000.0,淳安,12/31/2022,房地产开发,否
000036.SZ,华联控股,深圳南方纺织有限公司,10005249.0,参股子公司,,,1524.0,广东省深圳市,12/31/2022,,否
000036.SZ,华联控股,中纺网络信息技术有限责任公司,10045252.0,参股子公司,,,5000.0,北京市,12/31/2022,,否
000037.SZ,深南电A,深圳新电力实业有限公司,10005368.0,控股子公司,8538.75,75.0,11385.0,深圳,06/30/2023,余热利用的技术开发(不含限制项目):余热利用发电;燃机发电。,否
000037.SZ,深南电A,珠海横琴卓致投资合伙企业(有限合伙),10000142190.0,控股子公司,,99.96,,珠海,06/30/2023,投资,否
000037.SZ,深南电A,中山市深南电仓储有限公司,10470125.0,间接控股子公司,8.0,80.0,10.0,中山,06/30/2023,仓储,否
000037.SZ,深南电A,深圳协孚能源有限公司,10461622.0,控股子公司,2665.0,50.0,5330.0,深圳,06/30/2023,能源贸易,否
000037.SZ,深南电A,江苏燎原环保科技股份有限公司,10427152.0,联营企业,404.85125,9.935,4075.0,江苏宜兴,06/30/2023,,三板挂牌(832141.NQ 燎原环保)
000037.SZ,深南电A,深圳深南电环保有限公司,10139824.0,控股子公司,5530.0,70.0,7900.0,深圳,06/30/2023,污泥干化,否
000037.SZ,深南电A,惠东协孚港口综合开发有限公司,10108034.0,合营企业,344.8,40.0,862.0,惠东县稔山镇,06/30/2023,,否
000037.SZ,深南电A,深圳深南电燃机工程技术有限公司,10057707.0,控股子公司,600.0,60.0,1000.0,深圳,06/30/2023,工程劳务,否
000037.SZ,深南电A,深南电(中山)电力有限公司,10038900.0,控股子公司,41074.0,55.0,74680.0,中山,06/30/2023,"燃机发电、余热发电、供电和供热(不包括供热管网),码头、油库(不含成品油、不含危险化学品、不含易燃易爆品)及电力设备设施租赁;土地使用权租赁;非居住房地产租赁。",否
000037.SZ,深南电A,深南能源(新加坡)有限公司,10020485.0,全资子公司,90.0,100.0,90.0,新加坡,06/30/2023,投资,否
000037.SZ,深南电A,香港兴德盛有限公司,10016888.0,间接全资子公司,,100.0,,香港,06/30/2023,投资,否
000037.SZ,深南电A,深圳新电力实业有限公司,10005368.0,控股子公司,8538.75,75.0,11385.0,广东省深圳市,12/31/2022,余热利用的技术开发(不含限制项目):余热利用发电;燃机发电。,否
000037.SZ,深南电A,香港兴德盛有限公司,10016888.0,间接全资子公司,,100.0,,香港特别行政区香港特别行政区,12/31/2022,,否
000037.SZ,深南电A,深南能源(新加坡)有限公司,10020485.0,全资子公司,90.0,100.0,90.0,境外,12/31/2022,,否
000037.SZ,深南电A,深南电(中山)电力有限公司,10038900.0,控股子公司,41074.0,55.0,74680.0,广东省中山市,12/31/2022,"燃机发电、余热发电、供电和供热(不包括供热管网),码头、油库(不含成品油、不含危险化学品、不含易燃易爆品)及电力设备设施租赁;土地使用权租赁;非居住房地产租赁。",否
000037.SZ,深南电A,深圳深南电燃机工程技术有限公司,10057707.0,控股子公司,600.0,60.0,1000.0,广东省深圳市,12/31/2022,,否
000037.SZ,深南电A,惠东协孚港口综合开发有限公司,10108034.0,联营企业,344.8,40.0,862.0,广东省惠州市,12/31/2022,,否
000037.SZ,深南电A,深圳深南电环保有限公司,10139824.0,控股子公司,5530.0,70.0,7900.0,广东省深圳市,12/31/2022,,否
000037.SZ,深南电A,江苏燎原环保科技股份有限公司,10427152.0,联营企业,404.85125,9.935,4075.0,江苏省无锡市,12/31/2022,,三板挂牌(832141.NQ 燎原环保)
000037.SZ,深南电A,深圳协孚能源有限公司,10461622.0,控股子公司,2665.0,50.0,5330.0,广东省深圳市,12/31/2022,,否
000037.SZ,深南电A,中山市深南电仓储有限公司,10470125.0,间接控股子公司,8.0,80.0,10.0,广东省中山市,12/31/2022,,否
000037.SZ,深南电A,珠海横琴卓致投资合伙企业(有限合伙),10000142190.0,控股子公司,,99.96,,广东省珠海市,12/31/2022,,否
000039.SZ,中集集团,"GoldSuwan Autoparts Manufacture Co., Ltd.",10000520691.0,参股子公司,,,,境外境外,06/30/2023,,否
000039.SZ,中集集团,中集世联达国际供应链有限公司,10000311705.0,间接参股子公司,3009.6,37.62,8000.0,广东深圳,06/30/2023,国际、国内货物运输代理,否
000039.SZ,中集集团,中集世联达国际物流有限公司,10000311703.0,间接控股子公司,4075.5,62.7,6500.0,广东深圳,06/30/2023,国际、国内货物运输代理,否
000039.SZ,中集集团,深圳众联产学研科技有限公司,10000184434.0,联营企业,21.58,21.58,100.0,深圳,06/30/2023,精密机电,否
000039.SZ,中集集团,CIMC Vehicles(Bahrain)Factory WLL,10000014737.0,间接参股子公司,22.1819,39.26,56.5,巴林,06/30/2023,车辆设备服务,否
000039.SZ,中集集团,ANDASHUN AMAZING LOGISTICS (VIETNAM) CO.LTD.,10000417871.0,参股子公司,,,,境外,06/30/2023,,否
000039.SZ,中集集团,"ADS SUPPLY CHAIN(THAILAND) CO.,LTD.",10000311210.0,参股子公司,,,,境外,06/30/2023,,否
000039.SZ,中集集团,深圳市中集新材料科技发展有限公司,,间接控股子公司,2274.0,75.8,3000.0,广东深圳,06/30/2023,集装箱木地板及其相关产品生产销售并提供相关服务,否
000039.SZ,中集集团,中集车辆(集团)股份有限公司,11000598.0,参股子公司,72835.36,36.1,201760.0,广东深圳,06/30/2023,主要从事半挂车及专用车上装制造及销售,是(301039.SZ 中集车辆)
000039.SZ,中集集团,中集世联达物流科技(上海)有限公司,10967826.0,间接控股子公司,6270.0,62.7,10000.0,上海,06/30/2023,物流服务,否
000039.SZ,中集集团,烟台中集蓝海洋科技有限公司,10967824.0,间接控股子公司,3926.3504,68.32,5747.0,山东烟台,06/30/2023,海洋渔业养殖;渔业装备研发、设计、及咨询服务;渔业装备配套设备的销售等,否
000039.SZ,中集集团,青岛中集新材料有限公司,10921440.0,间接控股子公司,1591.896,69.82,2280.0,山东青岛,06/30/2023,橡胶零部件、塑料零部件、金属结构制造及销售集装箱部件研发等,否
000039.SZ,中集集团,中集凯通江苏国际多式联运有限公司,10921435.0,间接参股子公司,546.2,27.31,2000.0,江苏南京,06/30/2023,物流服务,否
000039.SZ,中集集团,深圳前海瑞集科技有限公司,10921337.0,间接控股子公司,7000.0,70.0,10000.0,广东深圳,06/30/2023,机械设备领域内的技术开发及技术咨询、销售,否
000039.SZ,中集集团,青岛港联华国际物流有限公司,10921333.0,联营企业,501.6,25.08,2000.0,青岛,06/30/2023,国际货运,否
000039.SZ,中集集团,中集集团集装箱控股有限公司,10718889.0,全资子公司,529283.0,100.0,529283.0,广东深圳,06/30/2023,主要从事集装箱制造及销售,否
000039.SZ,中集集团,CIMC MBS Hong Kong Limited,10715341.0,间接全资子公司,5.0,100.0,5.0,中国香港,06/30/2023,投资控股,否
000039.SZ,中集集团,中集世联达航运(江苏)有限公司,10715332.0,间接参股子公司,840.2,42.01,2000.0,江苏南京,06/30/2023,物流服务,否
000039.SZ,中集集团,郑州金特物流自动化系统有限公司,10715321.0,间接控股子公司,1166.8,58.34,2000.0,河南郑州,06/30/2023,开发研究销售物流自动化设备,否
000039.SZ,中集集团,青岛力达化学有限公司,10715320.0,间接控股子公司,1591.8,53.06,3000.0,山东青岛,06/30/2023,密封胶制品制造、销售;零件、塑料零件及水性涂料加工销售,否
000039.SZ,中集集团,深圳中集同创供应链有限公司,10679845.0,间接控股子公司,30981.276,85.56,36210.0,广东深圳,06/30/2023,投资控股,否
000039.SZ,中集集团,CIMC FORTUNE HOLDINGS LIMITED,10668088.0,全资子公司,1000.0,100.0,1000.0,中国香港,06/30/2023,金融服务,否
000039.SZ,中集集团,北京中集冷云科技有限公司,10644481.0,间接控股子公司,904.5803,56.29,1607.0,北京,06/30/2023,技术开发、企业管理咨询货物进出口、批发化工产品,否
000039.SZ,中集集团,广州中集集装箱维修服务有限公司,10600766.0,间接参股子公司,376.2,37.62,1000.0,广东广州,06/30/2023,集装箱维修、租赁服务电气设备修理,否
000039.SZ,中集集团,深圳市中集产城发展集团有限公司,10595520.0,联营企业,28255.287252,62.14,45470.368929,广东深圳,06/30/2023,房地产业务,否
000039.SZ,中集集团,森钜(上海)国际贸易有限公司,10590690.0,联营企业,50.22,16.74,300.0,上海,06/30/2023,国际贸易,否
000039.SZ,中集集团,福建省青晨竹业有限公司,10583663.0,联营企业,227.4,22.74,1000.0,福建,06/30/2023,竹木业,否
000039.SZ,中集集团,成都以达通信设备有限公司,10582538.0,联营企业,240.0,20.0,1200.0,四川,06/30/2023,通信服务,否
000039.SZ,中集集团,川崎振华物流(天津)有限公司,10569540.0,合营企业,108.732,31.98,340.0,天津,06/30/2023,仓储及物流,否
